cve_id,cwe_id,source_file,raw_func,function_name,opt_level,vuln_bin_path,patch_bin_path
CVE-2021-30498,CWE-787,caca/codec/export.c,*export_troff,export_troff,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2021-30498/vulnerable/opt2/debfiles/output_directory/bins/libcaca0_0.99.beta19-3_amd64/usr/lib/x86_64-linux-gnu/libcaca.so.0,D:/BinPool_dataset/binpool_dataset/CVE-2021-30498/patch/opt2/debfiles/output_directory/bins/libcaca0_0.99.beta19-3_amd64/usr/lib/x86_64-linux-gnu/libcaca.so.0
CVE-2021-30498,CWE-787,caca/codec/export.c,*export_troff,export_troff,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2021-30498/vulnerable/opt3/debfiles/output_directory/bins/libcaca0_0.99.beta19-3_amd64/usr/lib/x86_64-linux-gnu/libcaca.so.0.99.19,D:/BinPool_dataset/binpool_dataset/CVE-2021-30498/patch/opt3/debfiles/output_directory/bins/libcaca0_0.99.beta19-3_amd64/usr/lib/x86_64-linux-gnu/libcaca.so.0.99.19
CVE-2021-30498,CWE-787,caca/codec/export.c,*export_troff,export_troff,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2021-30498/vulnerable/opt3/debfiles/output_directory/bins/libcaca0_0.99.beta19-3_amd64/usr/lib/x86_64-linux-gnu/libcaca.so.0,D:/BinPool_dataset/binpool_dataset/CVE-2021-30498/patch/opt3/debfiles/output_directory/bins/libcaca0_0.99.beta19-3_amd64/usr/lib/x86_64-linux-gnu/libcaca.so.0
CVE-2017-7458,CWE-476,opng/src/NetworkInterface.cpp,NetworkInterface::getHost,getHost,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/vulnerable/opt0/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/patch/opt0/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng
CVE-2017-7458,CWE-476,opng/src/NetworkInterface.cpp,NetworkInterface::getHost,getHost,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/vulnerable/opt1/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/patch/opt1/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng
CVE-2017-7458,CWE-476,opng/src/NetworkInterface.cpp,NetworkInterface::getHost,getHost,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/vulnerable/opt2/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/patch/opt2/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng
CVE-2017-7458,CWE-476,opng/src/NetworkInterface.cpp,NetworkInterface::getHost,getHost,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/vulnerable/opt3/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/patch/opt3/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng
CVE-2017-7458,CWE-476,opng/src/Lua.cpp,get_host_vlan_info,get_host_vlan_info,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/vulnerable/opt0/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/patch/opt0/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng
CVE-2017-7458,CWE-476,opng/src/Lua.cpp,get_host_vlan_info,get_host_vlan_info,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/vulnerable/opt1/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/patch/opt1/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng
CVE-2017-7458,CWE-476,opng/src/Lua.cpp,get_host_vlan_info,get_host_vlan_info,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/vulnerable/opt2/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/patch/opt2/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng
CVE-2017-7458,CWE-476,opng/src/Lua.cpp,get_host_vlan_info,get_host_vlan_info,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/vulnerable/opt3/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng,D:/BinPool_dataset/binpool_dataset/CVE-2017-7458/patch/opt3/debfiles/output_directory/bins/ntopng_2.4+dfsg1-4_amd64/usr/sbin/ntopng
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt0/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/sbin/visudo,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt0/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/sbin/visudo
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt0/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt0/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt0/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt0/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt0/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/sbin/visudo,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt0/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/sbin/visudo
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt1/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/sbin/visudo,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt1/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/sbin/visudo
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt1/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt1/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt1/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt1/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt1/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/sbin/visudo,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt1/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/sbin/visudo
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt2/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/sbin/visudo,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt2/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/sbin/visudo
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt2/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt2/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt2/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt2/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt2/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/sbin/visudo,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt2/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/sbin/visudo
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt3/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/sbin/visudo,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt3/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/sbin/visudo
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt3/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt3/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt3/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt3/debfiles/output_directory/bins/sudo_1.8.3p2-1.1_amd64/usr/lib/sudo/sudoers.so
CVE-2012-2337,CWE-264,do-1.8.3p1/plugins/sudoers/match_addr.c,addr_matches_if_netmask,addr_matches_if_netmask,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/vulnerable/opt3/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/sbin/visudo,D:/BinPool_dataset/binpool_dataset/CVE-2012-2337/patch/opt3/debfiles/output_directory/bins/sudo-ldap_1.8.3p2-1.1_amd64/usr/sbin/visudo
CVE-2017-5896,CWE-125,source/fitz/pixmap.c,fz_subsample_pixmap,fz_subsample_pixmap,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/vulnerable/opt0/debfiles/output_directory/bins/mupdf-tools_1.9a+ds1-3_amd64/usr/bin/mutool,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/patch/opt0/debfiles/output_directory/bins/mupdf-tools_1.9a+ds1-3_amd64/usr/bin/mutool
CVE-2017-5896,CWE-125,source/fitz/pixmap.c,fz_subsample_pixmap,fz_subsample_pixmap,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/vulnerable/opt0/debfiles/output_directory/bins/mupdf_1.9a+ds1-3_amd64/usr/lib/mupdf/mupdf-x11,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/patch/opt0/debfiles/output_directory/bins/mupdf_1.9a+ds1-3_amd64/usr/lib/mupdf/mupdf-x11
CVE-2017-5896,CWE-125,source/fitz/pixmap.c,fz_subsample_pixmap,fz_subsample_pixmap,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/vulnerable/opt1/debfiles/output_directory/bins/mupdf-tools_1.9a+ds1-3_amd64/usr/bin/mutool,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/patch/opt1/debfiles/output_directory/bins/mupdf-tools_1.9a+ds1-3_amd64/usr/bin/mutool
CVE-2017-5896,CWE-125,source/fitz/pixmap.c,fz_subsample_pixmap,fz_subsample_pixmap,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/vulnerable/opt1/debfiles/output_directory/bins/mupdf_1.9a+ds1-3_amd64/usr/lib/mupdf/mupdf-x11,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/patch/opt1/debfiles/output_directory/bins/mupdf_1.9a+ds1-3_amd64/usr/lib/mupdf/mupdf-x11
CVE-2017-5896,CWE-125,source/fitz/pixmap.c,fz_subsample_pixmap,fz_subsample_pixmap,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/vulnerable/opt2/debfiles/output_directory/bins/mupdf-tools_1.9a+ds1-3_amd64/usr/bin/mutool,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/patch/opt2/debfiles/output_directory/bins/mupdf-tools_1.9a+ds1-3_amd64/usr/bin/mutool
CVE-2017-5896,CWE-125,source/fitz/pixmap.c,fz_subsample_pixmap,fz_subsample_pixmap,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/vulnerable/opt2/debfiles/output_directory/bins/mupdf_1.9a+ds1-3_amd64/usr/lib/mupdf/mupdf-x11,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/patch/opt2/debfiles/output_directory/bins/mupdf_1.9a+ds1-3_amd64/usr/lib/mupdf/mupdf-x11
CVE-2017-5896,CWE-125,source/fitz/pixmap.c,fz_subsample_pixmap,fz_subsample_pixmap,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/vulnerable/opt3/debfiles/output_directory/bins/mupdf-tools_1.9a+ds1-3_amd64/usr/bin/mutool,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/patch/opt3/debfiles/output_directory/bins/mupdf-tools_1.9a+ds1-3_amd64/usr/bin/mutool
CVE-2017-5896,CWE-125,source/fitz/pixmap.c,fz_subsample_pixmap,fz_subsample_pixmap,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/vulnerable/opt3/debfiles/output_directory/bins/mupdf_1.9a+ds1-3_amd64/usr/lib/mupdf/mupdf-x11,D:/BinPool_dataset/binpool_dataset/CVE-2017-5896/patch/opt3/debfiles/output_directory/bins/mupdf_1.9a+ds1-3_amd64/usr/lib/mupdf/mupdf-x11
CVE-2019-11372,CWE-125,Source/MediaInfo/Multiple/File_Riff.cpp,File_Riff::Header_Parse,Header_Parse,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt0/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt0/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Multiple/File_Riff.cpp,File_Riff::Header_Parse,Header_Parse,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt0/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt0/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Multiple/File_Riff.cpp,File_Riff::Header_Parse,Header_Parse,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt1/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt1/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Multiple/File_Riff.cpp,File_Riff::Header_Parse,Header_Parse,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt1/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt1/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Multiple/File_Riff.cpp,File_Riff::Header_Parse,Header_Parse,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt2/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt2/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Multiple/File_Riff.cpp,File_Riff::Header_Parse,Header_Parse,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt2/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt2/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Multiple/File_Riff.cpp,File_Riff::Header_Parse,Header_Parse,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt3/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt3/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Multiple/File_Riff.cpp,File_Riff::Header_Parse,Header_Parse,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt3/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt3/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Audio/File_SmpteSt0337.cpp,File_SmpteSt0337::Data_Parse,Data_Parse,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt0/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt0/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Audio/File_SmpteSt0337.cpp,File_SmpteSt0337::Data_Parse,Data_Parse,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt0/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt0/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Audio/File_SmpteSt0337.cpp,File_SmpteSt0337::Data_Parse,Data_Parse,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt1/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt1/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Audio/File_SmpteSt0337.cpp,File_SmpteSt0337::Data_Parse,Data_Parse,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt1/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt1/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Audio/File_SmpteSt0337.cpp,File_SmpteSt0337::Data_Parse,Data_Parse,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt2/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt2/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Audio/File_SmpteSt0337.cpp,File_SmpteSt0337::Data_Parse,Data_Parse,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt2/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt2/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Audio/File_SmpteSt0337.cpp,File_SmpteSt0337::Data_Parse,Data_Parse,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt3/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt3/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0.0.0
CVE-2019-11372,CWE-125,Source/MediaInfo/Audio/File_SmpteSt0337.cpp,File_SmpteSt0337::Data_Parse,Data_Parse,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/vulnerable/opt3/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0,D:/BinPool_dataset/binpool_dataset/CVE-2019-11372/patch/opt3/debfiles/output_directory/bins/libmediainfo0v5_18.12-2_amd64/usr/lib/x86_64-linux-gnu/libmediainfo.so.0
CVE-2019-6109,CWE-116,atomicio.c,atomiciov6,atomiciov6,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/vulnerable/opt0/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/patch/opt0/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp
CVE-2019-6109,CWE-116,atomicio.c,atomiciov6,atomiciov6,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/vulnerable/opt1/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/patch/opt1/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp
CVE-2019-6109,CWE-116,atomicio.c,atomiciov6,atomiciov6,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/vulnerable/opt2/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/patch/opt2/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp
CVE-2019-6109,CWE-116,atomicio.c,atomiciov6,atomiciov6,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/vulnerable/opt3/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/patch/opt3/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp
CVE-2019-6109,CWE-116,progressmeter.c,stop_progress_meter,stop_progress_meter,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/vulnerable/opt0/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/patch/opt0/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp
CVE-2019-6109,CWE-116,progressmeter.c,stop_progress_meter,stop_progress_meter,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/vulnerable/opt1/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp,D:/BinPool_dataset/binpool_dataset/CVE-2019-6109/patch/opt1/debfiles/output_directory/bins/openssh-client_7.9p1-9_amd64/usr/bin/sftp
